subj_idx,stim,response,rt,condition,want2see
2033,0,0,1.298,1,1
2033,1.5,1,1.2006,1,0
2033,0,1,2.5674,1,0
2033,-1,0,0.7597,-1,0
2033,-0.5,0,1.0739,-1,0
2033,0.5,1,1.8635,-1,1
2033,-0.5,0,1.2022,-1,0
2033,0.5,0,1.6557,1,1
2033,1,1,1.2908,1,0
2033,0.5,1,1.1354,1,0
2033,-0.5,0,0.7107,-1,0
2033,1.5,1,1.3582,1,0
2033,1,1,1.2157,1,0
2033,5,1,0.9615,1,0
2033,-0.5,0,0.8483,1,1
2033,0.5,0,1.1941,-1,0
2033,0,0,1.6898,-1,0
2033,-0.5,0,1.0466,1,1
2033,0.5,1,1.0751,-1,1
2033,-1,0,0.6845,-1,0
2033,0.5,1,1.0002,1,0
2033,1,1,1.0675,1,0
2033,-1,0,0.8152,1,1
2033,0,0,1.4882,-1,0
2033,0.5,1,1.0237,-1,1
2033,0,1,1.3463,1,0
2033,1,1,1.0291,-1,1
2033,1,1,0.8958,-1,1
2033,0.5,1,1.1491,1,0
2033,0.5,1,0.9044,-1,1
2033,-1,0,0.9157,1,0
2033,0.5,1,1.3196,1,1
2033,-1,0,0.8088,-1,1
2033,-0.5,1,1.3575,-1,0
2033,5,1,0.8423,1,1
2033,0.5,0,1.4996,1,0
2033,-1.5,0,1.0407,1,0
2033,1,1,0.7853,1,1
2033,1,1,1.3347,-1,0
2033,0.5,1,0.9034,-1,0
2033,0.5,1,1.5208,1,1
2033,0.5,1,1.4288,-1,0
2033,-0.5,0,0.9976,1,0
2033,-1.5,0,0.9711,1,0
2033,0,1,0.7454,1,1
2033,-1,0,0.687,-1,1
2033,-1,0,0.8127,1,0
2033,-0.5,1,1.5474,1,1
2033,0.5,1,0.8611,1,1
2033,-1,0,0.686,-1,1
2033,1.5,1,0.8836,-1,0
2033,0,0,2.0415,1,0
2033,-5,0,0.7817,-1,1
2033,0,1,0.9956,1,1
2033,0,1,1.6296,-1,0
2033,-0.5,1,1.7135,1,1
2033,0,1,0.9994,1,1
2033,0.5,1,0.8331,-1,0
2033,-1,0,0.6067,1,0
2033,-0.5,0,1.1201,-1,1
2033,-1,0,0.5756,-1,1
2033,1.5,1,0.7975,1,1
2033,-1.5,0,0.6256,-1,1
2033,-1.5,0,0.6708,-1,1
2033,0.5,1,0.8347,1,1
2033,1,1,1.0244,1,1
2033,-1,0,0.8168,1,0
2033,0,0,0.832,1,0
2033,-1.5,0,0.8465,1,0
2033,1,1,0.7581,1,1
2033,-1.5,0,1.2095,-1,0
2033,1.5,1,0.858,-1,1
2033,0.5,1,1.0408,1,0
2033,1,1,0.8105,1,0
2033,-1,0,0.9349,-1,0
2033,-1,0,0.5385,1,1
2033,-0.5,0,0.7488,-1,0
2033,0,1,1.1252,1,0
2033,0,1,1.2413,-1,1
2033,-0.5,1,1.1451,1,0
2033,0,1,0.9028,-1,1
2033,-5,0,0.6151,1,1
2033,0.5,1,0.8674,-1,1
2033,1,1,0.6163,1,0
2033,-0.5,0,0.9771,1,1
2033,-1.5,0,0.6857,1,1
2033,0,1,1.0136,1,0
2033,-1,0,1.383,-1,0
2033,0.5,1,1.2516,1,0
2033,-1,0,0.9701,1,1
2033,-1,0,1.4338,-1,0
2033,1,1,0.8239,-1,1
2033,0,1,1.6501,-1,1
2033,0,0,1.2815,1,1
2033,0.5,1,0.8905,-1,1
2033,1,1,0.9805,-1,1
2033,-0.5,1,1.327,-1,1
2033,5,1,0.9693,-1,1
2033,1.5,1,1.084,-1,1
2033,1.5,1,0.9975,1,0
2033,-0.5,1,1.0973,1,0
2033,-1.5,0,0.7868,1,1
2033,1,1,0.8057,-1,1
2033,-1.5,0,0.8778,-1,0
2033,-0.5,0,0.8886,1,1
2033,0,1,1.098,-1,1
2033,0,1,0.8475,-1,1
2033,1.5,1,0.6329,-1,1
2033,0,1,1.1662,1,0
2033,0,1,1.9497,-1,1
2033,1.5,1,0.7831,-1,0
2033,5,1,0.8275,-1,0
2033,0.5,0,1.6697,-1,1
2033,-0.5,0,1.0551,-1,1
2033,0,0,0.9385,-1,1
2033,0.5,1,0.8367,1,1
2033,1.5,1,1.017,1,1
2033,1.5,1,0.7912,1,1
2033,-0.5,1,1.2116,-1,0
2033,-0.5,1,0.927,1,1
2033,0,1,0.6705,-1,0
2033,0,1,1.3888,1,1
2033,-0.5,0,0.8331,1,0
2033,-0.5,1,1.8578,-1,0
2033,1,1,0.7953,-1,0
2033,0,0,1.4444,-1,1
2033,0,1,2.0279,1,1
2033,0.5,1,1.1827,-1,0
2033,1,1,1.1657,-1,0
2033,1,1,0.6142,1,1
2033,-5,0,0.8273,1,0
2033,-0.5,1,1.5564,1,1
2033,0,1,1.4031,-1,0
2033,0.5,1,0.7526,1,1
2033,0,1,1.3895,-1,0
2033,0,1,1.0587,-1,0
2033,1,1,1.3485,1,1
2033,-1,1,1.06,-1,0
2033,-0.5,0,1.298,1,0
2033,0,1,0.8408,1,1
2033,-0.5,1,1.0744,-1,0
2033,1,1,0.7048,-1,0
2033,-1,1,1.2809,1,1
2033,1.5,1,0.7857,-1,0
2033,1,1,0.7148,-1,0
2033,0,1,1.273,-1,0
2033,0.5,1,0.8076,-1,0
2033,-0.5,0,0.9781,-1,1
2033,0.5,1,0.7887,-1,0
2033,-1.5,0,0.827,-1,1
2034,-1,1,1.1345,1,1
2034,-1.5,0,1.1888,-1,1
2034,0,1,1.1674,1,1
2034,-0.5,0,1.9551,-1,1
2034,1,1,1.0673,1,1
2034,-1,0,1.9891,-1,1
2034,-1,0,1.576,-1,1
2034,0,0,2.2339,-1,1
2034,-0.5,1,2.3237,1,1
2034,5,1,3.3921,-1,0
2034,0.5,1,1.5041,1,1
2034,-1,0,1.2509,-1,1
2034,-0.5,0,1.7985,-1,1
2034,0.5,1,1.0882,1,1
2034,-5,0,1.548,-1,1
2034,1.5,1,2.0764,-1,0
2034,-1,1,2.5209,1,1
2034,0,1,1.3459,1,1
2034,1.5,1,1.1218,1,1
2034,1.5,1,2.0247,-1,0
2034,-0.5,0,1.1509,-1,1
2034,0.5,1,1.1741,1,1
2034,1,1,0.9503,1,1
2034,0,0,2.3396,-1,1
2034,1.5,1,1.3108,1,1
2034,-1.5,0,2.3072,1,0
2034,1,1,1.2192,1,1
2034,0.5,1,0.8648,1,1
2034,0.5,0,2.4846,-1,1
2034,0.5,0,1.4075,-1,1
2034,0.5,0,1.2753,-1,1
2034,-1,0,0.9075,-1,1
2034,1,0,1.8864,-1,1
2034,0.5,1,1.4733,1,1
2034,0.5,0,1.8158,-1,1
2034,0.5,1,1.9482,-1,0
2034,1.5,1,2.3031,-1,0
2034,-0.5,1,2.1851,1,1
2034,0,1,0.8218,1,1
2034,0.5,0,1.5726,-1,1
2034,-0.5,1,1.6191,1,0
2034,-0.5,1,1.4535,1,0
2034,0,0,1.2439,-1,0
2034,0,1,0.9904,1,0
2034,-1,1,1.2333,1,0
2034,-1,0,0.8627,-1,0
2034,0.5,1,1.2908,1,0
2034,1.5,0,2.0839,-1,0
2034,0,1,1.1913,1,0
2034,-0.5,1,1.2367,1,0
2034,-0.5,0,0.7757,-1,0
2034,0,0,2.0223,-1,0
2034,0,0,0.9826,-1,0
2034,-1.5,0,1.2181,-1,0
2034,0.5,0,1.1127,-1,0
2034,-5,0,1.5649,-1,0
2034,-1,0,1.4338,-1,0
2034,0.5,0,1.049,-1,0
2034,-1,1,0.9252,1,0
2034,0,0,1.0819,-1,0
2034,0,0,0.8607,-1,0
2034,0.5,1,1.2842,1,0
2034,-1,1,1.2608,1,0
2034,0.5,0,1.342,-1,0
2034,1,1,0.8187,1,0
2034,-1,1,0.891,1,0
2034,1.5,1,0.9653,1,0
2034,0.5,1,0.8139,1,0
2034,-5,1,1.3955,1,0
2034,-1,1,1.2106,1,0
2034,-1,0,0.7601,-1,0
2034,0.5,1,1.4786,1,0
2034,1,0,0.9074,-1,0
2034,0,0,0.7276,-1,0
2034,0,1,0.8658,1,0
2034,-0.5,1,1.4279,1,0
2034,0.5,1,0.8068,1,0
2034,-0.5,0,0.4877,-1,0
2034,1,1,0.7625,1,0
2034,0.5,0,0.9591,-1,0
2034,1,1,1.5793,1,1
2034,1,1,2.0933,-1,0
2034,5,1,1.0636,1,1
2034,0.5,1,0.9732,1,1
2034,1.5,1,0.6255,1,1
2034,0,1,1.7945,1,1
2034,1,1,2.0654,-1,0
2034,1,1,2.0092,1,1
2034,-0.5,1,3.2807,-1,0
2034,-0.5,1,1.4019,1,1
2034,-0.5,0,2.5284,-1,1
2034,-0.5,0,1.8893,-1,1
2034,0,1,1.0147,1,1
2034,0,0,1.9422,-1,1
2034,0,0,2.2955,-1,1
2034,-0.5,0,1.6291,-1,1
2034,-1,0,1.3404,-1,1
2034,1,1,2.8767,-1,0
2034,-0.5,0,2.0915,1,0
2034,0,0,1.5095,-1,1
2034,-1.5,0,1.0877,-1,1
2034,-0.5,1,2.74,1,1
2034,-5,0,1.6546,1,0
2034,-1,1,3.1771,1,1
2034,-1,0,1.0259,1,0
2034,0,1,1.8889,1,1
2034,0,1,2.1079,1,1
2034,0,0,2.259,-1,1
2034,1,1,2.2727,-1,0
2034,-1.5,0,0.9107,-1,1
2034,-0.5,1,3.2678,1,1
2034,0.5,1,1.7994,1,1
2034,0,0,1.5904,-1,1
2034,0,0,1.7243,-1,1
2034,0,1,1.7269,1,1
2034,-1,0,2.8071,1,0
2034,-1.5,0,1.6744,1,0
2034,-1.5,0,2.874,1,0
2034,0.5,0,1.5035,-1,1
2034,-0.5,0,3.6584,1,0
2034,0.5,1,1.4494,-1,1
2034,0,1,0.9177,-1,1
2034,-0.5,1,2.0035,-1,1
2034,5,1,1.4113,1,0
2034,1,1,1.8073,-1,1
2034,0,1,2.8375,1,0
2034,1,1,1.1673,-1,1
2034,0.5,1,0.9306,-1,1
2034,1,1,1.1659,1,0
2034,-0.5,0,1.4958,1,1
2034,-0.5,0,2.1901,-1,0
2034,1.5,1,1.2152,-1,1
2034,-1.5,0,1.0427,1,1
2034,-1.5,0,0.9362,1,1
2034,-0.5,0,3.1448,1,1
2034,1,1,1.0154,1,0
2034,-1,0,1.2729,-1,0
2034,-0.5,0,1.8622,1,1
2034,0,1,1.7661,1,0
2034,0.5,1,0.9089,1,0
2034,-1.5,0,1.0914,1,1
2034,0,1,1.2657,1,0
2034,-1.5,0,0.968,-1,0
2034,1.5,1,1.2928,1,0
2034,0.5,1,1.5738,1,0
2034,0,1,1.9928,1,0
2034,-0.5,0,1.4393,-1,0
2034,0,1,1.2013,1,0
2034,1.5,1,1.4965,-1,1
2034,-0.5,1,1.506,-1,1
2034,-0.5,0,1.8927,-1,0
2034,5,1,1.8743,-1,1
2034,1,1,1.8259,-1,1
2034,-1,0,1.2299,-1,0
2034,1.5,1,0.6855,1,0
2034,0,1,2.1968,-1,1
2034,-1.5,0,2.1181,-1,0
2034,0.5,1,1.2652,-1,1
2034,1,1,2.2395,-1,1
2034,1,1,0.7127,1,0
2035,0.5,1,1.4318,-1,1
2035,-0.5,1,1.4161,1,0
2035,1,1,1.7335,-1,1
2035,-1.5,0,0.987,1,1
2035,-0.5,1,2.3602,-1,1
2035,0,1,1.7656,-1,1
2035,1,1,1.1463,1,0
2035,1,1,1.7789,-1,1
2035,1,1,1.0561,1,0
2035,1.5,1,1.0957,-1,1
2035,0.5,1,1.0861,1,0
2035,-1.5,0,0.9782,1,1
2035,-1,0,1.3712,-1,0
2035,0.5,0,2.0203,1,1
2035,-1,1,1.4315,-1,1
2035,0.5,1,1.2873,1,0
2035,-0.5,1,1.8454,-1,1
2035,-1.5,0,1.4444,-1,0
2035,-0.5,1,1.835,-1,1
2035,0,1,1.6847,-1,1
2035,0.5,1,1.4594,1,0
2035,-1.5,0,0.9829,-1,0
2035,-5,0,1.9091,-1,0
2035,0,1,2.2593,-1,1
2035,0,1,1.3438,-1,1
2035,-5,0,0.7334,1,1
2035,-0.5,1,1.0188,1,0
2035,-1,1,2.0515,1,0
2035,0,1,1.5038,1,0
2035,-0.5,0,1.1319,1,1
2035,0,1,1.4022,1,0
2035,0.5,1,1.9218,1,0
2035,0,1,1.5734,1,0
2035,0.5,1,2.4448,-1,1
2035,-0.5,0,2.3688,1,1
2035,0,1,1.0902,-1,1
2035,-1,1,1.158,-1,1
2035,0,1,2.1742,1,0
2035,-0.5,1,1.0726,-1,1
2035,0,1,1.332,-1,0
2035,-1.5,1,1.1475,1,1
2035,0,0,2.6039,1,0
2035,0,1,1.453,1,1
2035,-1,0,2.6924,-1,1
2035,-1,1,1.8371,-1,0
2035,0,1,1.6734,-1,0
2035,0.5,1,1.5276,1,1
2035,-1,0,1.2474,-1,1
2035,1,1,1.6419,-1,0
2035,-0.5,0,1.5638,1,0
2035,-1,1,3.5977,-1,0
2035,-0.5,1,1.8426,1,1
2035,1,1,1.7707,1,1
2035,-0.5,1,3.1397,-1,0
2035,1.5,1,1.3178,1,1
2035,0.5,1,1.7302,-1,0
2035,0.5,1,1.1772,1,1
2035,-0.5,1,1.7236,-1,0
2035,1,1,1.1232,1,1
2035,-1,0,2.036,1,0
2035,0.5,1,1.5421,-1,0
2035,1,1,1.2636,-1,0
2035,0.5,1,1.7587,1,1
2035,5,1,1.6466,-1,0
2035,0.5,1,2.5007,-1,0
2035,1.5,1,1.4616,-1,0
2035,-0.5,1,1.7322,1,1
2035,-0.5,0,2.0804,1,0
2035,-1,1,2.616,1,1
2035,0,0,2.5208,1,0
2035,0,1,1.8237,-1,0
2035,0.5,1,1.491,1,1
2035,-1.5,0,1.5587,1,0
2035,0.5,1,2.1053,-1,0
2035,-5,0,1.1137,1,0
2035,-1,1,1.528,1,1
2035,-1,0,1.6683,-1,1
2035,-0.5,1,2.7402,-1,0
2035,-0.5,1,1.6513,1,0
2035,1,1,1.1851,-1,1
2035,0.5,1,1.9894,-1,1
2035,0,1,1.4003,-1,1
2035,-0.5,1,1.2647,-1,1
2035,1,1,1.5752,1,0
2035,0.5,1,1.7966,-1,1
2035,0.5,1,1.3039,-1,1
2035,-1.5,0,0.6185,-1,0
2035,-1.5,0,1.6355,1,1
2035,1,1,1.8081,1,0
2035,-1,0,2.1961,1,1
2035,1.5,1,1.1478,-1,1
2035,1,1,1.626,-1,1
2035,0.5,1,1.2342,-1,1
2035,1.5,1,0.9848,1,0
2035,0,1,1.6539,1,0
2035,0.5,1,1.0355,1,0
2035,1.5,1,1.5222,1,0
2035,-1,0,1.1309,-1,0
2035,1.5,1,1.6777,1,0
2035,0.5,1,1.2034,-1,1
2035,0.5,1,1.186,1,0
2035,5,1,1.3854,1,0
2035,5,1,0.9986,-1,1
2035,-0.5,0,1.4824,-1,0
2035,-0.5,1,1.6584,1,0
2035,0,1,1.3665,1,0
2035,1.5,1,1.7256,-1,1
2035,-1,0,1.7472,1,1
2035,0,1,1.8386,1,0
2035,-1,1,2.3326,1,0
2035,0,1,1.812,-1,1
2035,-1,1,1.9334,1,0
2035,-0.5,0,1.8028,-1,0
2035,0,0,1.7441,1,1
2035,1,1,2.6295,-1,1
2035,0,0,1.4597,-1,0
2035,1,1,1.7031,1,0
2035,-1,1,1.702,-1,1
2035,-1.5,0,1.2617,-1,1
2035,1.5,1,1.2057,1,1
2035,1,1,1.3797,1,1
2035,1,1,1.4838,-1,0
2035,0.5,1,2.6337,1,1
2035,0,1,2.432,1,1
2035,0.5,1,1.9871,-1,0
2035,0,1,2.1282,-1,0
2035,-1,0,1.53,1,0
2035,0.5,1,2.235,1,1
2035,-1.5,0,1.4761,-1,1
2035,0,1,2.0574,1,1
2035,1,1,1.6504,1,1
2035,-0.5,0,1.5628,-1,1
2035,1,1,1.646,-1,0
2035,-0.5,0,1.9775,-1,1
2035,-0.5,0,2.4747,-1,1
2035,-1,0,1.8337,1,0
2035,0.5,1,1.1908,-1,0
2035,1,1,1.4398,1,1
2035,0,1,1.2434,-1,0
2035,-1.5,0,1.8322,-1,1
2035,-0.5,1,1.5254,-1,0
2035,0.5,1,1.1283,-1,0
2035,5,1,2.2399,1,1
2035,-1.5,0,2.2968,1,0
2035,1.5,1,1.6454,1,1
2035,-0.5,0,1.7118,1,0
2035,0,1,2.1691,1,1
2035,1,1,1.5131,-1,0
2035,0,1,1.591,1,1
2035,0,1,1.605,1,1
2035,1.5,1,1.1513,-1,0
2035,0,0,1.4757,-1,1
2035,-0.5,0,1.2989,1,0
2035,-0.5,0,1.3711,1,0
2035,0.5,1,2.304,1,1
2035,1.5,0,3.1212,-1,1
2035,0,0,1.6417,-1,1
2035,-5,0,1.5178,-1,1
2036,0,1,2.3931,1,1
2036,0,0,2.1351,-1,1
2036,-0.5,1,1.1746,1,1
2036,0,0,1.1406,-1,1
2036,0.5,0,1.6475,-1,1
2036,-0.5,0,0.938,-1,1
2036,1,1,1.6014,1,1
2036,0.5,1,1.1302,1,1
2036,0.5,0,2.3529,-1,1
2036,0.5,1,1.1435,-1,0
2036,-1.5,0,0.7724,-1,1
2036,5,1,0.9857,-1,0
2036,0,1,1.7947,1,1
2036,-1,0,0.947,-1,1
2036,-1.5,0,0.7959,-1,1
2036,1,1,1.0488,1,1
2036,1.5,1,1.1067,-1,0
2036,-0.5,0,2.1379,1,0
2036,-1.5,0,1.4227,1,0
2036,-1.5,0,1.0252,1,0
2036,0.5,1,1.2471,-1,0
2036,-1,0,1.0698,-1,1
2036,0.5,1,1.4748,1,1
2036,1,1,1.8892,-1,0
2036,-1.5,0,1.7638,1,0
2036,0,0,1.8378,-1,1
2036,-0.5,0,0.9566,-1,1
2036,1,1,1.063,-1,0
2036,-1,0,1.1817,1,0
2036,-1,0,0.8735,1,0
2036,1.5,1,2.0107,-1,0
2036,0.5,1,1.061,1,1
2036,0,0,0.9013,-1,1
2036,-1,0,1.0902,1,0
2036,-1,0,2.26,1,0
2036,-5,0,0.6945,-1,1
2036,-0.5,0,2.6565,1,0
2036,0,1,2.0841,1,1
2036,-0.5,0,2.5842,1,0
2036,-0.5,0,3.6915,-1,1
2036,1.5,1,0.8971,1,0
2036,1,1,2.1838,-1,1
2036,-1,0,2.6328,1,1
2036,0,0,2.9915,-1,0
2036,0,0,2.634,1,1
2036,0,1,1.489,-1,1
2036,-1,0,1.689,1,1
2036,-0.5,0,1.3301,-1,0
2036,-1,0,0.77,-1,0
2036,0.5,1,2.7812,-1,1
2036,0.5,1,2.906,-1,1
2036,0.5,1,1.2241,1,0
2036,0,1,3.3497,1,0
2036,0,0,1.0912,-1,0
2036,0.5,0,3.6724,-1,0
2036,-0.5,0,3.5663,1,1
2036,-0.5,0,3.6276,1,1
2036,-0.5,0,3.9934,1,1
2036,-0.5,0,3.3836,1,1
2036,0,1,3.9663,1,0
2036,0.5,0,2.1565,1,1
2036,1.5,1,1.1485,-1,1
2036,1.5,1,1.2633,-1,1
2036,1,1,1.1138,1,0
2036,0.5,1,3.7815,-1,1
2036,-1.5,0,0.8895,1,1
2036,-0.5,0,1.7653,-1,0
2036,1,1,1.4432,1,0
2036,0,0,2.7614,1,1
2036,-1,0,1.0051,-1,0
2036,1.5,1,1.253,-1,1
2036,1.5,1,0.9167,1,0
2036,-0.5,0,1.3332,-1,0
2036,0.5,1,2.8143,-1,1
2036,1,1,2.4993,1,0
2036,1,1,3.8259,1,0
2036,5,1,1.0444,1,0
2036,-0.5,0,2.4584,-1,0
2036,-0.5,1,1.4859,1,0
2036,-1.5,0,1.9469,-1,0
2036,-0.5,0,3.0397,1,0
2036,0,0,3.3836,1,0
2036,1.5,1,0.8802,1,1
2036,1,1,1.3894,1,1
2036,0,1,2.6908,-1,0
2036,-0.5,0,1.8664,1,0
2036,1,0,2.9402,-1,1
2036,1,1,1.9933,-1,0
2036,0,0,0.9758,-1,1
2036,-1,0,2.1167,1,0
2036,-0.5,0,0.7849,-1,1
2036,1.5,1,1.5821,-1,0
2036,1.5,1,0.768,1,1
2036,-5,0,1.125,1,0
2036,-1.5,0,0.8356,-1,1
2036,0,1,1.6052,1,1
2036,0.5,1,1.058,1,1
2036,1,1,0.9267,1,1
2036,-1,0,2.534,-1,1
2036,0,1,1.964,1,1
2036,1,1,2.2495,1,1
2036,1,1,1.9983,-1,0
2036,-0.5,0,2.2483,-1,1
2036,0.5,0,1.8276,1,0
2036,-0.5,0,1.1855,-1,1
2036,0.5,1,1.954,-1,0
2036,-1,0,0.9274,-1,1
2036,-0.5,0,1.9902,-1,1
2036,0.5,1,1.3878,1,1
2036,-0.5,0,1.1417,1,0
2036,0.5,1,1.2081,-1,0
2036,-1,0,2.2022,-1,1
2036,0.5,0,0.8999,-1,1
2036,0,1,2.2737,1,1
2036,0,0,1.3889,1,0
2036,0,0,0.9569,-1,1
2036,1.5,1,0.9465,1,1
2036,0,1,2.2497,-1,0
2036,5,1,0.8765,1,1
2036,0,1,1.3924,1,0
2036,-1,0,1.3849,-1,0
2036,-1,0,1.0608,-1,0
2036,-1.5,0,0.8498,-1,0
2036,0.5,1,1.028,1,0
2036,-0.5,1,1.6679,1,0
2036,0.5,1,1.5221,1,0
2036,-1,0,1.1752,1,1
2036,0.5,1,1.9046,-1,1
2036,-1,0,1.0081,1,1
2036,1,1,1.4147,-1,1
2036,1,1,0.8468,-1,1
2036,1.5,1,1.0885,1,0
2036,-1.5,0,1.2753,-1,0
2036,-1,0,1.1605,-1,0
2036,-0.5,0,1.6471,-1,0
2036,-0.5,0,1.071,-1,0
2036,0.5,0,1.6965,1,1
2036,-0.5,0,1.5853,1,1
2036,0,1,1.0167,1,0
2036,0,0,1.3163,-1,0
2036,0,0,2.1229,1,1
2036,1,1,1.0536,-1,1
2036,0,0,2.608,-1,0
2036,-5,0,1.0009,1,1
2036,1,1,1.1039,-1,1
2036,0.5,1,1.1111,1,0
2036,-5,0,1.2283,-1,0
2036,0.5,1,1.7306,1,0
2036,-1.5,0,1.0211,1,1
2036,1,1,0.8459,1,0
2036,-0.5,0,1.2323,-1,0
2036,5,1,0.9193,-1,1
2036,0,0,2.6111,-1,0
2036,0.5,1,2.157,-1,1
2036,0,0,1.0702,-1,0
2036,0,0,1.5849,1,1
2036,0,1,1.8538,-1,1
2036,-1,0,1.7678,1,1
2036,-1.5,0,0.875,1,1
2038,-0.5,1,1.4357,1,1
2038,-1.5,0,1.216,1,0
2038,-0.5,1,1.5758,1,1
2038,0,0,2.5217,-1,1
2038,0.5,1,1.0893,1,1
2038,-1,1,0.952,1,1
2038,0.5,1,0.9253,1,1
2038,0,1,1.167,1,1
2038,0,0,2.2594,1,0
2038,-0.5,1,0.7877,1,1
2038,0,1,1.3391,-1,0
2038,-5,0,1.6424,1,0
2038,0.5,1,2.7756,-1,0
2038,0,1,0.9098,1,1
2038,-5,0,0.7812,-1,1
2038,1,1,0.9755,-1,0
2038,-0.5,1,1.6076,-1,0
2038,1,1,0.8372,-1,0
2038,1,1,1.0532,1,1
2038,-0.5,1,0.9992,1,1
2038,-0.5,1,1.6541,1,1
2038,0,1,0.7605,1,1
2038,0,1,1.9937,-1,0
2038,0,1,1.0722,1,1
2038,1.5,1,0.9294,-1,0
2038,0,1,2.6219,1,1
2038,1.5,1,1.9689,-1,0
2038,0.5,1,1.0287,1,1
2038,-1,0,1.6907,-1,1
2038,1,1,0.9994,-1,0
2038,0.5,1,1.398,1,1
2038,-1.5,0,0.9411,-1,1
2038,1,1,0.7006,1,1
2038,1.5,1,1.321,1,1
2038,1.5,1,0.9564,1,1
2038,-0.5,1,2.1535,-1,0
2038,0,1,1.9324,-1,0
2038,0.5,1,1.0946,-1,0
2038,1,1,1.7741,-1,1
2038,1.5,1,1.4602,-1,1
2038,0,0,1.0361,-1,0
2038,0,1,2.2068,1,0
2038,-1,0,2.2156,1,1
2038,-1,0,1.2381,-1,0
2038,-0.5,1,3.0784,-1,1
2038,-0.5,1,0.9422,1,0
2038,0,0,1.5054,-1,0
2038,0,1,1.9639,1,0
2038,1,1,1.1249,-1,1
2038,0.5,1,1.9031,-1,1
2038,-5,0,0.6929,-1,0
2038,-0.5,1,1.0876,1,0
2038,-0.5,1,1.5958,1,0
2038,0,1,1.4321,-1,1
2038,1,1,1.2734,1,0
2038,1.5,1,1.2814,-1,1
2038,0.5,1,1.025,1,0
2038,1,1,0.723,1,0
2038,-1.5,0,1.3133,1,1
2038,0.5,1,0.711,1,0
2038,-1.5,0,1.1789,1,1
2038,-1.5,0,1.5969,1,1
2038,1,1,0.9132,-1,1
2038,5,1,0.5648,1,0
2038,-1,0,0.8026,-1,0
2038,0,0,1.6089,-1,0
2038,-1,0,1.9293,-1,0
2038,0,1,1.5654,1,0
2038,0.5,1,0.7009,1,0
2038,0.5,1,0.9537,1,0
2038,-0.5,1,1.4337,1,0
2038,1,0,1.2635,-1,0
2038,-1.5,0,0.5539,-1,0
2038,-0.5,0,2.1577,-1,0
2038,-5,0,1.6917,1,1
2038,0,1,1.8622,-1,1
2038,1.5,1,1.043,1,0
2038,1,1,0.7777,1,1
2038,0.5,1,1.2503,-1,0
2038,5,1,0.7613,-1,0
2038,-1,0,0.5135,1,0
2038,1,1,1.4214,1,1
2038,1,1,1.0951,-1,0
2038,0,0,1.8566,-1,1
2038,-1,1,1.0135,1,1
2038,0,1,0.7047,1,1
2038,5,1,0.7319,1,1
2038,-1.5,0,0.6445,-1,1
2038,0.5,1,0.9528,1,1
2038,0.5,1,0.765,1,1
2038,1,1,0.7469,1,1
2038,-0.5,1,1.1245,-1,0
2038,1.5,1,0.9032,-1,0
2038,-1,0,0.9643,-1,1
2038,-1.5,0,0.7326,-1,1
2038,0,1,1.2887,-1,0
2038,-1,0,1.2754,1,0
2038,-1,0,1.0124,1,0
2038,-1.5,0,1.0397,1,0
2038,-0.5,0,1.0494,1,0
2038,-1,0,1.7285,-1,1
2038,0,1,0.9225,1,1
2038,1.5,1,0.7372,1,1
2038,-1,0,0.7487,-1,1
2038,0.5,1,0.8224,1,1
2038,-0.5,0,1.4247,-1,1
2038,0.5,1,1.682,-1,0
2038,-1,0,1.4685,-1,1
2038,-0.5,0,1.3618,-1,1
2038,-0.5,1,0.8362,1,1
2038,0,0,1.1454,-1,1
2038,0.5,1,1.6455,-1,0
2038,-0.5,0,1.1183,-1,1
2038,-0.5,0,1.0914,-1,1
2038,0.5,0,2.0695,-1,1
2038,1,1,0.9891,-1,0
2038,0.5,1,1.0443,-1,0
2038,-1.5,0,0.4133,-1,0
2038,1,1,1.3965,-1,1
2038,-1,1,0.7902,1,0
2038,5,1,0.8925,-1,1
2038,-0.5,0,1.1069,-1,0
2038,-1,0,0.6768,-1,0
2038,-1,1,0.8189,1,0
2038,-0.5,0,1.5092,-1,0
2038,-0.5,0,1.1165,-1,0
2038,0.5,1,1.5142,-1,1
2038,0,0,0.8114,-1,0
2038,-1,1,0.9153,1,0
2038,0,1,1.0884,1,0
2038,1.5,1,0.6923,1,0
2038,-0.5,1,0.988,1,0
2038,0,1,1.1675,1,0
2038,0,1,1.2939,1,0
2038,-1,1,1.0674,1,0
2038,0.5,1,1.5864,1,0
2038,0.5,1,1.4123,-1,1
2038,-1.5,0,0.6946,-1,0
2038,0.5,1,1.1694,1,0
2038,0.5,1,1.1289,1,0
2038,0,0,1.4263,-1,0
2038,0,1,1.1206,1,0
2038,1.5,1,1.1264,-1,1
2038,1,1,1.8416,1,0
2038,0.5,1,1.3336,-1,1
2038,-0.5,1,1.114,1,0
2038,-1,0,1.1069,-1,0
2038,1,1,0.6807,1,0
2038,0.5,1,0.9347,-1,1
2038,0.5,0,1.4867,-1,0
2038,0,1,0.6531,1,0
2038,0,1,1.4677,-1,1
2038,-0.5,0,1.1794,-1,0
2038,0.5,1,1.0425,-1,1
2038,1.5,1,0.7458,1,0
2038,1,1,1.0112,1,0
2038,-0.5,1,1.5721,1,0
2039,-1.5,0,1.3833,-1,1
