,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_stim_subj.2024,0.77736226802816455,0.072675003395270152,0.6378137104607301,0.72696537680464768,0.77696288181666429,0.82746254142831666,0.91875497875288925,0.00084384313581588463
v_stim_subj.2027,0.81628800867127094,0.078506623467435838,0.66174120894870203,0.76309107762185291,0.81609787265138256,0.86974539021059971,0.96985012399492021,0.00097018550803930673
v_stim_subj.2028,0.71204932777612806,0.066322642412096205,0.58434791500489403,0.66678197535590389,0.71157741644158667,0.75717267499231777,0.84174005298253907,0.00072545266853334242
v_stim_subj.2029,0.72954940926705081,0.069111172529557105,0.59270822141596968,0.68265444203452197,0.72984603709215823,0.77586015266556962,0.8645743626283271,0.00075144007368910931
v_stim_subj.2030,0.62065231700623735,0.061592873585127779,0.49863404895268176,0.57935304300786394,0.62229687042928705,0.66204689643751335,0.74188750358898137,0.00067102177090716628
v_stim_subj.2031,0.85797039493279792,0.07959507220060448,0.70443742396712139,0.80403521409690759,0.85780348737968215,0.91105262091687089,1.0163713034570043,0.00084824370182422205
v_stim_subj.2032,0.84292330831420259,0.071745378858815059,0.70282675960678465,0.79467457586202095,0.84190103124501614,0.89058721805164143,0.98773452776197268,0.00073906824155788216
v_stim_subj.2033,0.8970816589552616,0.089732112436318887,0.72366510772367476,0.83631437622081228,0.8965136072329114,0.95721365211641973,1.0775611330685337,0.0010795246909735419
v_stim_subj.2034,0.32508113052366361,0.051344068324761627,0.22375151206694383,0.29092316048530165,0.32464017721506905,0.35995278820471921,0.42504413110104672,0.00058685088861358591
v_stim_subj.2035,0.46097704136110357,0.058229221748184158,0.34624251036700077,0.42166978789169801,0.46101425307281241,0.5007366419158461,0.57352653269877263,0.00056034823603276496
v_stim_subj.2036,0.96805051436746059,0.083604310509258151,0.80510987582095939,0.91290152311766048,0.96692610700396342,1.0243011279345664,1.1327162856940283,0.0008960444849626367
v_stim_subj.2038,0.66528644075493315,0.07020758674688532,0.52891752147892923,0.61749289559856779,0.66499505075346654,0.71316011644099786,0.80329273891289055,0.00075396712033032798
v_stim_subj.2039,0.73726583341849339,0.072919747534104268,0.59487600870842983,0.6886161277640519,0.73711718687006389,0.78519873656896089,0.88352852570762996,0.00073183678662266266
v_stim_subj.2040,0.72671952902359949,0.065693112492801867,0.60086588676159092,0.68107302514522039,0.72622487667708646,0.77173049745618516,0.85620476780796428,0.00071987545962093683
v_stim_subj.2041,0.65202715763624353,0.066534158482655439,0.52288136037110799,0.60676616413106621,0.65169128639925944,0.69710354909806094,0.78253352239054885,0.00081393456635412093
v_stim_subj.2042,0.72173194030941967,0.068275125627015085,0.59071680791584624,0.67463370708128578,0.72144963532979511,0.76801171473905527,0.8572884088115964,0.00065912505449841076
v_stim_subj.2043,0.64883504676225079,0.06834835579682573,0.51402176425347934,0.60286986087287586,0.64880061876563533,0.69583785693932265,0.78202666562953116,0.00067724234440970311
v_stim_subj.2044,0.67603014618993806,0.066956238867407744,0.54434656461435615,0.63060000893406132,0.67544151937683317,0.72196694765290736,0.80848113802171673,0.0007442262900288479
v_stim_subj.2045,0.8155912960452949,0.074260406856986066,0.67200014467945135,0.76588627621884164,0.81509129135937508,0.86551112741559832,0.96128074018585874,0.00088147139688101654
v_stim_subj.2046,0.53103295556273544,0.055897751183893403,0.42188351690412479,0.49306032468828986,0.53061854010900322,0.56971243477996514,0.63992460884522284,0.00052965844467342245
v_stim_subj.2047,0.42013527754078289,0.058134629705999599,0.30573684196654821,0.38032539377133517,0.42010719022744525,0.45890477899344984,0.53441022316133913,0.00061893424045413221
